perception,estimator,controller,centroid_method,preset,trajectory,status,mean_error_px,max_error_px,lock_rate_pct,nan_inf
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,spiral,PASSED,50.52,51.26,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,figure8,PASSED,17.23,36.75,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,sinusoidal,PASSED,40.36,118.37,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,circular,PASSED,303.28,305.45,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,straight,PASSED,6.21,8.38,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,random,PASSED,4.28,4.75,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,spiral,PASSED,53.7,55.98,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,sinusoidal,PASSED,39.09,65.15,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,circular,PASSED,185.56,315.01,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,straight,PASSED,12.04,20.07,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,random,PASSED,11.56,14.24,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,spiral,PASSED,56.38,58.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,figure8,PASSED,15.89,15.89,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,sinusoidal,PASSED,35.64,114.61,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,circular,PASSED,308.1,310.23,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,straight,PASSED,23.23,31.45,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,random,PASSED,9.24,15.7,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,spiral,PASSED,63.82,73.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,figure8,PASSED,15.32,37.99,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,sinusoidal,PASSED,36.07,119.77,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,circular,PASSED,300.0,300.0,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,straight,PASSED,2.65,6.51,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,random,PASSED,0.03,0.06,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,NOMINAL,spiral,PASSED,50.53,51.29,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,figure8,PASSED,17.25,36.74,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,sinusoidal,PASSED,40.36,118.39,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,circular,PASSED,303.29,305.44,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,straight,PASSED,6.22,8.35,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,random,PASSED,4.3,4.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,DIFFICULT,spiral,PASSED,53.74,55.97,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,sinusoidal,PASSED,39.18,65.29,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,circular,PASSED,185.64,315.2,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,straight,PASSED,12.0,19.99,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,random,PASSED,11.53,14.21,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,RECOVERY,spiral,PASSED,56.38,58.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,figure8,PASSED,15.96,15.96,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,sinusoidal,PASSED,35.73,114.79,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,circular,PASSED,308.09,310.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,straight,PASSED,23.22,31.35,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,random,PASSED,9.23,15.72,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,gaussian_fit,ADVERSARIAL,spiral,PASSED,63.81,73.6,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,figure8,PASSED,15.22,37.52,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,sinusoidal,PASSED,36.05,119.73,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,circular,PASSED,299.89,300.12,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,straight,PASSED,2.62,6.64,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,random,PASSED,0.0,0.0,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,NOMINAL,spiral,PASSED,50.49,51.33,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,figure8,PASSED,17.19,36.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,sinusoidal,PASSED,40.35,118.48,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,circular,PASSED,303.31,305.66,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,straight,PASSED,6.24,8.59,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,random,PASSED,4.29,4.85,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,DIFFICULT,spiral,PASSED,53.63,55.98,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,sinusoidal,PASSED,38.98,64.97,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,circular,PASSED,185.61,315.24,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,straight,PASSED,12.2,20.33,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,random,PASSED,11.38,14.46,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,RECOVERY,spiral,PASSED,56.34,58.16,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,figure8,PASSED,15.76,15.76,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,sinusoidal,PASSED,35.43,114.11,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,circular,PASSED,308.3,310.48,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,straight,PASSED,23.22,31.62,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,random,PASSED,9.28,15.74,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,ADRC_NONLINEAR,geometric,ADVERSARIAL,spiral,PASSED,63.67,73.29,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,figure8,PASSED,15.31,37.92,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,sinusoidal,PASSED,36.07,119.77,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,circular,PASSED,299.96,300.05,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,straight,PASSED,2.63,6.55,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,random,PASSED,0.01,0.02,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,NOMINAL,spiral,PASSED,50.52,51.26,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,figure8,PASSED,17.23,36.75,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,sinusoidal,PASSED,40.36,118.37,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,circular,PASSED,303.28,305.45,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,straight,PASSED,6.21,8.38,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,random,PASSED,4.28,4.75,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,DIFFICULT,spiral,PASSED,53.7,55.98,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,sinusoidal,PASSED,39.09,65.15,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,circular,PASSED,185.56,315.01,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,straight,PASSED,12.04,20.07,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,random,PASSED,11.56,14.24,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,RECOVERY,spiral,PASSED,56.38,58.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,figure8,PASSED,15.89,15.89,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,sinusoidal,PASSED,35.64,114.61,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,circular,PASSED,308.1,310.23,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,straight,PASSED,23.23,31.45,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,random,PASSED,9.24,15.7,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,weighted_cog,ADVERSARIAL,spiral,PASSED,63.82,73.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,figure8,PASSED,15.32,37.99,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,sinusoidal,PASSED,36.07,119.77,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,circular,PASSED,300.0,300.0,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,straight,PASSED,2.65,6.51,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,random,PASSED,0.03,0.06,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,NOMINAL,spiral,PASSED,50.53,51.29,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,figure8,PASSED,17.25,36.74,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,sinusoidal,PASSED,40.36,118.39,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,circular,PASSED,303.29,305.44,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,straight,PASSED,6.22,8.35,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,random,PASSED,4.3,4.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,DIFFICULT,spiral,PASSED,53.74,55.97,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,sinusoidal,PASSED,39.18,65.29,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,circular,PASSED,185.64,315.2,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,straight,PASSED,12.0,19.99,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,random,PASSED,11.53,14.21,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,RECOVERY,spiral,PASSED,56.38,58.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,figure8,PASSED,15.96,15.96,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,sinusoidal,PASSED,35.73,114.79,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,circular,PASSED,308.09,310.19,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,straight,PASSED,23.22,31.35,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,random,PASSED,9.23,15.72,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,gaussian_fit,ADVERSARIAL,spiral,PASSED,63.81,73.6,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,figure8,PASSED,15.22,37.52,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,sinusoidal,PASSED,36.05,119.73,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,circular,PASSED,299.89,300.12,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,straight,PASSED,2.62,6.64,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,random,PASSED,0.0,0.0,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,NOMINAL,spiral,PASSED,50.49,51.33,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,figure8,PASSED,17.19,36.78,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,sinusoidal,PASSED,40.35,118.48,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,circular,PASSED,303.31,305.66,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,straight,PASSED,6.24,8.59,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,random,PASSED,4.29,4.85,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,DIFFICULT,spiral,PASSED,53.63,55.98,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,sinusoidal,PASSED,38.98,64.97,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,circular,PASSED,185.61,315.24,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,straight,PASSED,12.2,20.33,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,random,PASSED,11.38,14.46,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,RECOVERY,spiral,PASSED,56.34,58.16,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,figure8,PASSED,15.76,15.76,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,sinusoidal,PASSED,35.43,114.11,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,circular,PASSED,308.3,310.48,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,straight,PASSED,23.22,31.62,40.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,random,PASSED,9.28,15.74,0.0,NO
HYBRID,IMM_ADAPTIVE_EKF,PID,geometric,ADVERSARIAL,spiral,PASSED,63.67,73.29,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,figure8,PASSED,15.21,36.79,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,sinusoidal,PASSED,36.01,119.47,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,circular,PASSED,299.96,300.03,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,straight,PASSED,2.63,6.43,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,random,PASSED,0.01,0.02,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,NOMINAL,spiral,PASSED,50.52,51.25,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,figure8,PASSED,17.12,35.63,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,sinusoidal,PASSED,38.62,118.34,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,circular,PASSED,303.45,305.63,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,straight,PASSED,6.33,8.85,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,random,PASSED,4.24,4.75,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,DIFFICULT,spiral,PASSED,53.87,56.24,40.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,sinusoidal,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,circular,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,straight,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,random,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,SEVERE,spiral,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,figure8,PASSED,0.0,0.0,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,sinusoidal,PASSED,39.09,65.15,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,circular,PASSED,185.74,315.01,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,straight,PASSED,12.04,20.07,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,random,PASSED,17.02,28.82,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,RECOVERY,spiral,PASSED,56.39,58.19,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,figure8,PASSED,15.89,15.89,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,sinusoidal,PASSED,35.64,114.61,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,circular,PASSED,308.1,310.23,0.0,NO
HYBRID,STANDARD_EKF,ADRC_NONLINEAR,weighted_cog,ADVERSARIAL,straight,PASSED,21.98,37.12,0.0,NO
